API/UWI,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Monthly BOE,Days,Cum Oil,Cum Gas,Cum Water,Avg Oil,Avg Gas,Avg Water,Daily Avg BOE,Reservoir,DI Landing Zone,Well Name,Well Number,Operator Company Name,Production Type,Well Status,Entity Type,Total Proppant,Total Fluid,Gross Perforated Interval,DI Lateral Length,Producing Month Number,Monthly Oil Per perforated Ft,Monthly Gas Per perforated Ft,Monthly BOE Per perforated Ft,Daily Avg Oil Per perforated Ft,Daily Avg Gas Per perforated Ft,Daily Avg BOE Per perforated Ft,Cum Oil Per perforated Ft,Cum Gas Per perforated Ft,Cum BOE Per perforated Ft
42461370730000,2018-04-01,21,4,1477,21.67,,6725,3772,265593,0.70,0.13,49.23,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,87,,,,,,,,,
42461370730000,2018-05-01,21,4,1471,21.67,,6746,3776,267064,0.68,0.13,47.45,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,88,,,,,,,,,
42461370730000,2018-06-01,25,4,1781,25.67,,6771,3780,268845,0.83,0.13,59.37,0.86,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,89,,,,,,,,,
42461370730000,2018-07-01,23,4,1681,23.67,,6794,3784,270526,0.74,0.13,54.23,0.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,90,,,,,,,,,
42461370730000,2018-08-01,22,4,1554,22.67,,6816,3788,272080,0.71,0.13,50.13,0.76,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,91,,,,,,,,,
42461370730000,2018-09-01,21,4,1505,21.67,,6837,3792,273585,0.70,0.13,50.17,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,92,,,,,,,,,
42461370730000,2018-10-01,20,3,1408,20.50,,6857,3795,274993,0.65,0.10,45.42,0.68,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,93,,,,,,,,,
42461370730000,2018-11-01,10,3,715,10.50,,6867,3798,275708,0.33,0.10,23.83,0.35,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,94,,,,,,,,,
42461370730000,2018-12-01,28,4,2009,28.67,,6895,3802,277717,0.90,0.13,64.81,0.96,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,95,,,,,,,,,
42461370730000,2019-01-01,23,3,1098,23.50,,6918,3805,278815,0.74,0.10,35.42,0.78,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,96,,,,,,,,,
42461370730000,2019-02-01,20,3,944,20.50,,6938,3808,279759,0.71,0.11,33.71,0.68,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,97,,,,,,,,,
42461370730000,2019-03-01,22,3,1051,22.50,,6960,3811,280810,0.71,0.10,33.90,0.75,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,98,,,,,,,,,
42461370730000,2019-04-01,23,3,1132,23.50,,6983,3814,281942,0.77,0.10,37.73,0.78,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,99,,,,,,,,,
42461370730000,2019-05-01,25,4,1223,25.67,,7008,3818,283165,0.81,0.13,39.45,0.86,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,100,,,,,,,,,
42461370730000,2019-06-01,21,3,1015,21.50,,7029,3821,284180,0.70,0.10,33.83,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,101,,,,,,,,,
42461370730000,2019-07-01,20,3,954,20.50,,7049,3824,285134,0.65,0.10,30.77,0.68,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,102,,,,,,,,,
42461370730000,2019-08-01,23,4,1128,23.67,,7072,3828,286262,0.74,0.13,36.39,0.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,103,,,,,,,,,
42461370730000,2019-09-01,21,4,1031,21.67,,7093,3832,287293,0.70,0.13,34.37,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,104,,,,,,,,,
42461370730000,2019-10-01,20,3,975,20.50,,7113,3835,288268,0.65,0.10,31.45,0.68,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,105,,,,,,,,,
42461370730000,2019-11-01,23,4,1111,23.67,,7136,3839,289379,0.77,0.13,37.03,0.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,106,,,,,,,,,
42461370730000,2019-12-01,25,4,1234,25.67,,7161,3843,290613,0.81,0.13,39.81,0.86,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,107,,,,,,,,,
42461370730000,2020-01-01,23,4,1612,23.67,,7184,3847,292225,0.74,0.13,52.00,0.79,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,108,,,,,,,,,
42461370730000,2020-02-01,21,3,1466,21.50,,7205,3850,293691,0.72,0.10,50.55,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,109,,,,,,,,,
42461370730000,2020-03-01,22,4,1585,22.67,,7227,3854,295276,0.71,0.13,51.13,0.76,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,110,,,,,,,,,
42461370730000,2020-04-01,20,4,1442,20.67,,7247,3858,296718,0.67,0.13,48.07,0.69,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,111,,,,,,,,,
42461370730000,2020-05-01,11,3,769,11.50,,7258,3861,297487,0.35,0.10,24.81,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,112,,,,,,,,,
42461370730000,2020-06-01,14,3,1016,14.50,,7272,3864,298503,0.47,0.10,33.87,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,113,,,,,,,,,
42461370730000,2020-07-01,17,3,1194,17.50,,7289,3867,299697,0.55,0.10,38.52,0.58,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,114,,,,,,,,,
42461370730000,2020-08-01,18,4,1286,18.67,,7307,3871,300983,0.58,0.13,41.48,0.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,115,,,,,,,,,
42461370730000,2020-09-01,17,3,1208,17.50,,7324,3874,302191,0.57,0.10,40.27,0.58,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,116,,,,,,,,,
42461370730000,2020-10-01,18,4,1276,18.67,,7342,3878,303467,0.58,0.13,41.16,0.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,117,,,,,,,,,
42461370730000,2020-11-01,17,3,1205,17.50,,7359,3881,304672,0.57,0.10,40.17,0.58,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,118,,,,,,,,,
42461370730000,2020-12-01,21,3,1512,21.50,,7380,3884,306184,0.68,0.10,48.77,0.72,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,119,,,,,,,,,
42461370730000,2021-01-01,17,3,1980,17.50,,7397,3887,308164,0.55,0.10,63.87,0.58,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,120,,,,,,,,,
42461370730000,2021-02-01,16,3,1900,16.50,,7413,3890,310064,0.57,0.11,67.86,0.55,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,121,,,,,,,,,
42461370730000,2021-03-01,13,3,1503,13.50,,7426,3893,311567,0.42,0.10,48.48,0.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,122,,,,,,,,,
42461370730000,2021-04-01,18,3,2072,18.50,,7444,3896,313639,0.60,0.10,69.07,0.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,123,,,,,,,,,
42461370730000,2021-05-01,15,3,1701,15.50,,7459,3899,315340,0.48,0.10,54.87,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,124,,,,,,,,,
42461370730000,2021-06-01,11,2,1238,11.33,,7470,3901,316578,0.37,0.07,41.27,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,125,,,,,,,,,
42461370730000,2021-07-01,14,3,1671,14.50,,7484,3904,318249,0.45,0.10,53.90,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,126,,,,,,,,,
42461370730000,2021-08-01,15,3,1759,15.50,,7499,3907,320008,0.48,0.10,56.74,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,127,,,,,,,,,
42461370730000,2021-09-01,19,3,2169,19.50,,7518,3910,322177,0.63,0.10,72.30,0.65,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,128,,,,,,,,,
42461370730000,2021-10-01,18,3,2130,18.50,,7536,3913,324307,0.58,0.10,68.71,0.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,129,,,,,,,,,
42461370730000,2021-11-01,15,3,1767,15.50,,7551,3916,326074,0.50,0.10,58.90,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,130,,,,,,,,,
42461370730000,2021-12-01,15,3,1731,15.50,,7566,3919,327805,0.48,0.10,55.84,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,131,,,,,,,,,
42461370730000,2022-01-01,14,3,1297,14.50,,7580,3922,329102,0.45,0.10,41.84,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,132,,,,,,,,,
42461370730000,2022-02-01,15,3,1374,15.50,,7595,3925,330476,0.54,0.11,49.07,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,133,,,,,,,,,
42461370730000,2022-03-01,13,3,1249,13.50,,7608,3928,331725,0.42,0.10,40.29,0.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,134,,,,,,,,,
42461370730000,2022-04-01,12,3,1156,12.50,,7620,3931,332881,0.40,0.10,38.53,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,135,,,,,,,,,
42461370730000,2022-05-01,18,3,1689,18.50,,7638,3934,334570,0.58,0.10,54.48,0.62,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,136,,,,,,,,,
42461370730000,2022-06-01,26,3,2501,26.50,,7664,3937,337071,0.87,0.10,83.37,0.88,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,137,,,,,,,,,
42461370730000,2022-07-01,15,3,1458,15.50,,7679,3940,338529,0.48,0.10,47.03,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,138,,,,,,,,,
42461370730000,2022-08-01,12,3,1126,12.50,,7691,3943,339655,0.39,0.10,36.32,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,139,,,,,,,,,
42461370730000,2022-09-01,12,2,1139,12.33,,7703,3945,340794,0.40,0.07,37.97,0.41,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,140,,,,,,,,,
42461370730000,2022-10-01,13,2,1193,13.33,,7716,3947,341987,0.42,0.06,38.48,0.44,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,141,,,,,,,,,
42461370730000,2022-11-01,16,3,1529,16.50,,7732,3950,343516,0.53,0.10,50.97,0.55,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,142,,,,,,,,,
42461370730000,2022-12-01,19,3,1771,19.50,,7751,3953,345287,0.61,0.10,57.13,0.65,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,143,,,,,,,,,
42461370730000,2023-01-01,14,3,716,14.50,,7765,3956,346003,0.45,0.10,23.10,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,144,,,,,,,,,
42461370730000,2023-02-01,14,3,717,14.50,,7779,3959,346720,0.50,0.11,25.61,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,145,,,,,,,,,
42461370730000,2023-03-01,11,3,573,11.50,,7790,3962,347293,0.35,0.10,18.48,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,146,,,,,,,,,
42461370730000,2023-04-01,15,3,771,15.50,,7805,3965,348064,0.50,0.10,25.70,0.52,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,147,,,,,,,,,
42461370730000,2023-05-01,14,3,707,14.50,,7819,3968,348771,0.45,0.10,22.81,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,148,,,,,,,,,
42461370730000,2023-06-01,13,3,643,13.50,,7832,3971,349414,0.43,0.10,21.43,0.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,149,,,,,,,,,
42461370730000,2023-07-01,14,3,704,14.50,,7846,3974,350118,0.45,0.10,22.71,0.48,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,150,,,,,,,,,
42461370730000,2023-08-01,13,3,650,13.50,,7859,3977,350768,0.42,0.10,20.97,0.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,151,,,,,,,,,
42461370730000,2023-09-01,12,2,582,12.33,,7871,3979,351350,0.40,0.07,19.40,0.41,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,152,,,,,,,,,
42461370730000,2023-10-01,12,3,607,12.50,,7883,3982,351957,0.39,0.10,19.58,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,153,,,,,,,,,
42461370730000,2023-11-01,15,2,733,15.33,,7898,3984,352690,0.50,0.07,24.43,0.51,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,154,,,,,,,,,
42461370730000,2023-12-01,13,2,653,13.33,,7911,3986,353343,0.42,0.06,21.06,0.44,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,155,,,,,,,,,
42461370730000,2024-01-01,12,2,911,12.33,,7923,3988,354254,0.39,0.06,29.39,0.41,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,156,,,,,,,,,
42461370730000,2024-02-01,12,2,900,12.33,,7935,3990,355154,0.41,0.07,31.03,0.41,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,157,,,,,,,,,
42461370730000,2024-03-01,12,3,926,12.50,,7947,3993,356080,0.39,0.10,29.87,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,158,,,,,,,,,
42461370730000,2024-04-01,12,3,930,12.50,,7959,3996,357010,0.40,0.10,31.00,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,159,,,,,,,,,
42461370730000,2024-05-01,11,3,855,11.50,,7970,3999,357865,0.35,0.10,27.58,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,160,,,,,,,,,
42461370730000,2024-06-01,12,3,878,12.50,,7982,4002,358743,0.40,0.10,29.27,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,161,,,,,,,,,
42461370730000,2024-07-01,10,3,746,10.50,,7992,4005,359489,0.32,0.10,24.06,0.35,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,162,,,,,,,,,
42461370730000,2024-08-01,10,3,790,10.50,,8002,4008,360279,0.32,0.10,25.48,0.35,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,163,,,,,,,,,
42461370730000,2024-09-01,12,3,881,12.50,,8014,4011,361160,0.40,0.10,29.37,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,164,,,,,,,,,
42461370730000,2024-10-01,11,3,807,11.50,,8025,4014,361967,0.35,0.10,26.03,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,165,,,,,,,,,
42461370730000,2024-11-01,12,3,919,12.50,,8037,4017,362886,0.40,0.10,30.63,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,166,,,,,,,,,
42461370730000,2024-12-01,13,3,958,13.50,,8050,4020,363844,0.42,0.10,30.90,0.45,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,167,,,,,,,,,
42461370730000,2025-01-01,12,3,918,12.50,,8062,4023,364762,0.39,0.10,29.61,0.42,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,168,,,,,,,,,
42461370730000,2025-02-01,11,2,869,11.33,,8073,4025,365631,0.39,0.07,31.04,0.38,TREND AREA,,LARAH,5,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,53714.0000,3406.69,659.00,,169,,,,,,,,,
42461370790000,2011-05-01,0,3120,10,520.00,,0,3120,10,0.00,100.65,0.32,17.33,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,1,,,,,,,,,
42461370790000,2011-06-01,0,2227,0,371.17,,0,5347,10,0.00,74.23,0.00,12.37,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,2,,,,,,,,,
42461370790000,2011-07-01,1573,2301,42,1956.50,,1573,7648,52,50.74,74.23,1.35,65.22,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,3,,,,,,,,,
42461370790000,2011-08-01,0,1620,38,270.00,,1573,9268,90,0.00,52.26,1.23,9.00,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,4,,,,,,,,,
42461370790000,2011-09-01,582,1265,48,792.83,,2155,10533,138,19.40,42.17,1.60,26.43,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,5,,,,,,,,,
42461370790000,2011-10-01,607,1345,72,831.17,,2762,11878,210,19.58,43.39,2.32,27.71,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,6,,,,,,,,,
42461370790000,2011-11-01,488,1159,79,681.17,,3250,13037,289,16.27,38.63,2.63,22.71,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,7,,,,,,,,,
42461370790000,2011-12-01,457,1164,95,651.00,,3707,14201,384,14.74,37.55,3.06,21.70,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,8,,,,,,,,,
42461370790000,2012-01-01,518,1113,132,703.50,,4225,15314,516,16.71,35.90,4.26,23.45,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,9,,,,,,,,,
42461370790000,2012-02-01,347,948,107,505.00,,4572,16262,623,11.97,32.69,3.69,16.83,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,10,,,,,,,,,
42461370790000,2012-03-01,467,1074,171,646.00,,5039,17336,794,15.06,34.65,5.52,21.53,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,11,,,,,,,,,
42461370790000,2012-04-01,523,1158,224,716.00,,5562,18494,1018,17.43,38.60,7.47,23.87,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,12,,,,,,,,,
42461370790000,2012-05-01,442,1138,219,631.67,,6004,19632,1237,14.26,36.71,7.06,21.06,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,13,,,,,,,,,
42461370790000,2012-06-01,362,1031,204,533.83,,6366,20663,1441,12.07,34.37,6.80,17.79,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,14,,,,,,,,,
42461370790000,2012-07-01,261,959,166,420.83,,6627,21622,1607,8.42,30.94,5.35,14.03,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,15,,,,,,,,,
42461370790000,2012-08-01,300,711,214,418.50,,6927,22333,1821,9.68,22.94,6.90,13.95,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,16,,,,,,,,,
42461370790000,2012-09-01,356,756,281,482.00,,7283,23089,2102,11.87,25.20,9.37,16.07,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,17,,,,,,,,,
42461370790000,2012-10-01,429,838,374,568.67,,7712,23927,2476,13.84,27.03,12.06,18.96,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,18,,,,,,,,,
42461370790000,2012-11-01,406,834,186,545.00,,8118,24761,2662,13.53,27.80,6.20,18.17,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,19,,,,,,,,,
42461370790000,2012-12-01,449,981,122,612.50,,8567,25742,2784,14.48,31.65,3.94,20.42,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,20,,,,,,,,,
42461370790000,2013-01-01,384,1044,39,558.00,,8951,26786,2823,12.39,33.68,1.26,18.60,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,21,,,,,,,,,
42461370790000,2013-02-01,364,901,26,514.17,,9315,27687,2849,13.00,32.18,0.93,17.14,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,22,,,,,,,,,
42461370790000,2013-03-01,411,865,21,555.17,,9726,28552,2870,13.26,27.90,0.68,18.51,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,23,,,,,,,,,
42461370790000,2013-04-01,399,846,15,540.00,,10125,29398,2885,13.30,28.20,0.50,18.00,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,24,,,,,,,,,
42461370790000,2013-05-01,370,829,11,508.17,,10495,30227,2896,11.94,26.74,0.35,16.94,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,25,,,,,,,,,
42461370790000,2013-06-01,294,813,7,429.50,,10789,31040,2903,9.80,27.10,0.23,14.32,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,26,,,,,,,,,
42461370790000,2013-07-01,320,608,6,421.33,,11109,31648,2909,10.32,19.61,0.19,14.04,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,27,,,,,,,,,
42461370790000,2013-08-01,284,687,4,398.50,,11393,32335,2913,9.16,22.16,0.13,13.28,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,28,,,,,,,,,
42461370790000,2013-09-01,302,713,4,420.83,,11695,33048,2917,10.07,23.77,0.13,14.03,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,29,,,,,,,,,
42461370790000,2013-10-01,218,576,2,314.00,,11913,33624,2919,7.03,18.58,0.06,10.47,TREND AREA,,LARAH,6,DIAMONDBACK ENERGY,OIL,ACTIVE,COM,65630.0000,4769.50,934.00,,30,,,,,,,,,
